Topic,Subject,Title,"District 01 Value","District 01 MOE","District 02 Value","District 02 MOE","District 03 Value","District 03 MOE","District 04 Value","District 04 MOE","District 05 Value","District 05 MOE","District 06 Value","District 06 MOE","District 07 Value","District 07 MOE","District 08 Value","District 08 MOE","District 09 Value","District 09 MOE","District 10 Value","District 10 MOE","District 11 Value","District 11 MOE","District 12 Value","District 12 MOE","District 13 Value","District 13 MOE","District 14 Value","District 14 MOE","District 15 Value","District 15 MOE","District 16 Value","District 16 MOE","District 17 Value","District 17 MOE","District 18 Value","District 18 MOE","District 19 Value","District 19 MOE","District 20 Value","District 20 MOE","District 21 Value","District 21 MOE","District 22 Value","District 22 MOE","District 23 Value","District 23 MOE","District 24 Value","District 24 MOE","District 25 Value","District 25 MOE","District 26 Value","District 26 MOE","District 27 Value","District 27 MOE"
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",22.1,(+/-2.5),21.6,(+/-2.0),16.8,(+/-2.1),18.4,(+/-2.0),29,(+/-2.4),23.8,(+/-2.4),27.3,(+/-1.6),32.5,(+/-1.8),27.6,(+/-1.6),17.8,(+/-1.5),27.8,(+/-2.4),15.3,(+/-1.3),32.6,(+/-2.4),25.2,(+/-2.0),45.5,(+/-2.6),25.4,(+/-2.5),20.4,(+/-2.1),20.5,(+/-1.7),27.1,(+/-2.0),22,(+/-2.0),26.6,(+/-1.9),29.5,(+/-1.8),31.4,(+/-1.9),26,(+/-1.7),25.1,(+/-2.0),28.8,(+/-1.9),21.5,(+/-1.9)
Education,"School Enrollment","Population 3 years and over enrolled in school",182233,"(+/-5,673)",179040,"(+/-6,571)",177000,"(+/-6,102)",181858,"(+/-6,212)",205866,"(+/-9,113)",168987,"(+/-7,684)",192557,"(+/-7,965)",195831,"(+/-9,012)",194011,"(+/-8,206)",162478,"(+/-6,114)",170405,"(+/-4,851)",127635,"(+/-7,206)",194942,"(+/-8,701)",169962,"(+/-8,721)",230937,"(+/-7,686)",191014,"(+/-5,744)",206452,"(+/-5,123)",193710,"(+/-4,556)",158512,"(+/-3,772)",189426,"(+/-4,719)",155963,"(+/-4,520)",173740,"(+/-3,565)",178157,"(+/-3,586)",178750,"(+/-3,252)",179887,"(+/-4,006)",179755,"(+/-4,895)",159032,"(+/-5,396)"
Education,"School Enrollment","Nursery school, preschool",10505,"(+/-1,876)",12352,"(+/-2,059)",11046,"(+/-1,618)",12429,"(+/-2,050)",10311,"(+/-1,570)",11530,"(+/-1,937)",15103,"(+/-1,891)",14887,"(+/-2,289)",11938,"(+/-1,986)",12548,"(+/-1,817)",11470,"(+/-1,786)",11189,"(+/-1,757)",14244,"(+/-2,833)",10375,"(+/-1,992)",13628,"(+/-1,942)",12567,"(+/-1,565)",13167,"(+/-1,633)",10800,"(+/-1,362)",8280,"(+/-1,480)",10783,"(+/-1,400)",8260,"(+/-1,162)",8895,"(+/-1,130)",9106,"(+/-1,266)",8477,"(+/-1,285)",10342,"(+/-1,462)",10505,"(+/-1,639)",8776,"(+/-1,388)"
Education,"School Enrollment",Kindergarten,6973,"(+/-1,839)",6836,"(+/-1,228)",7664,"(+/-1,326)",8263,"(+/-1,548)",10013,"(+/-1,561)",8637,"(+/-1,278)",11305,"(+/-1,527)",8376,"(+/-1,545)",11964,"(+/-1,688)",8520,"(+/-1,429)",7858,"(+/-1,501)",3588,"(+/-1,108)",8587,"(+/-1,866)",8947,"(+/-1,416)",13251,"(+/-1,692)",9283,"(+/-1,754)",9677,"(+/-1,560)",10482,"(+/-1,796)",6729,"(+/-1,178)",7308,"(+/-1,408)",7242,"(+/-1,207)",8008,"(+/-1,210)",6041,(+/-922),8077,"(+/-1,141)",7477,"(+/-1,248)",8102,"(+/-1,401)",9012,"(+/-1,505)"
Education,"School Enrollment","Elementary school (grades 1-8)",71841,"(+/-4,283)",67657,"(+/-4,703)",70141,"(+/-4,069)",70557,"(+/-3,361)",77116,"(+/-4,454)",61920,"(+/-4,692)",78423,"(+/-4,647)",71567,"(+/-4,344)",73334,"(+/-4,105)",57645,"(+/-3,852)",67402,"(+/-3,012)",33353,"(+/-3,734)",68574,"(+/-4,231)",64633,"(+/-4,795)",98231,"(+/-4,709)",74794,"(+/-3,464)",84101,"(+/-3,100)",76175,"(+/-3,121)",60393,"(+/-2,504)",63283,"(+/-3,059)",64747,"(+/-2,583)",65373,"(+/-2,459)",63819,"(+/-1,791)",66293,"(+/-1,815)",65942,"(+/-2,118)",67121,"(+/-2,509)",62700,"(+/-3,202)"
Education,"School Enrollment","High school (grades 9-12)",40798,"(+/-2,573)",39935,"(+/-3,288)",42153,"(+/-3,238)",39570,"(+/-2,765)",43176,"(+/-3,357)",28391,"(+/-2,011)",36095,"(+/-3,348)",39067,"(+/-3,203)",37810,"(+/-2,837)",23787,"(+/-2,227)",33176,"(+/-1,673)",16417,"(+/-2,825)",37174,"(+/-3,204)",33371,"(+/-3,024)",50667,"(+/-2,836)",43342,"(+/-2,599)",44744,"(+/-2,360)",42823,"(+/-2,612)",35495,"(+/-1,986)",36976,"(+/-2,429)",34002,"(+/-1,985)",36048,"(+/-1,744)",32973,"(+/-1,896)",38021,"(+/-2,178)",36957,"(+/-1,817)",34331,"(+/-2,436)",39258,"(+/-2,478)"
Education,"School Enrollment","College or graduate school",52116,"(+/-3,737)",52260,"(+/-4,644)",45996,"(+/-3,475)",51039,"(+/-3,626)",65250,"(+/-4,782)",58509,"(+/-4,247)",51631,"(+/-4,197)",61934,"(+/-4,539)",58965,"(+/-4,082)",59978,"(+/-3,975)",50499,"(+/-2,808)",63088,"(+/-5,126)",66363,"(+/-5,476)",52636,"(+/-4,077)",55160,"(+/-4,213)",51028,"(+/-4,064)",54763,"(+/-3,378)",53430,"(+/-3,527)",47615,"(+/-2,555)",71076,"(+/-3,496)",41712,"(+/-3,246)",55416,"(+/-3,057)",66218,"(+/-2,857)",57882,"(+/-3,225)",59169,"(+/-3,413)",59696,"(+/-3,078)",39286,"(+/-2,704)"
Education,"Educational Attainment","Population 25 years and over",502649,"(+/-6,805)",495809,"(+/-8,571)",511558,"(+/-9,853)",494810,"(+/-8,317)",526389,"(+/-11,020)",545184,"(+/-12,910)",498903,"(+/-10,434)",524517,"(+/-12,235)",521947,"(+/-11,492)",525330,"(+/-12,375)",507344,"(+/-7,092)",582868,"(+/-14,732)",546327,"(+/-11,981)",505561,"(+/-12,850)",457955,"(+/-10,635)",507601,"(+/-8,325)",494628,"(+/-5,468)",475291,"(+/-4,238)",498390,"(+/-3,753)",495914,"(+/-4,286)",488156,"(+/-3,174)",483323,"(+/-2,804)",474666,"(+/-2,738)",482165,"(+/-2,163)",493505,"(+/-2,014)",486488,"(+/-4,011)",514195,"(+/-5,042)"
Education,"Educational Attainment","Less than 9th grade",15559,"(+/-2,654)",29793,"(+/-3,558)",19134,"(+/-2,968)",29442,"(+/-3,238)",52261,"(+/-4,565)",50796,"(+/-3,676)",75924,"(+/-4,830)",40791,"(+/-3,585)",36985,"(+/-3,581)",37153,"(+/-3,725)",32687,"(+/-3,184)",21202,"(+/-2,932)",72126,"(+/-5,933)",70962,"(+/-5,265)",91008,"(+/-5,327)",34449,"(+/-3,285)",37178,"(+/-3,801)",16902,"(+/-1,712)",14689,"(+/-1,685)",15415,"(+/-2,004)",14748,"(+/-1,579)",17318,"(+/-2,209)",15134,"(+/-1,446)",14915,"(+/-1,648)",17442,"(+/-1,953)",17818,"(+/-1,920)",11464,"(+/-1,762)"
Education,"Educational Attainment","9th to 12th grade, no diploma",25175,"(+/-2,526)",29520,"(+/-2,900)",15812,"(+/-2,068)",24421,"(+/-3,133)",51647,"(+/-3,744)",37303,"(+/-3,395)",63311,"(+/-4,756)",48583,"(+/-3,359)",40459,"(+/-3,745)",30401,"(+/-3,519)",34015,"(+/-3,005)",17250,"(+/-3,158)",73695,"(+/-7,453)",53015,"(+/-4,896)",74344,"(+/-4,310)",42249,"(+/-3,608)",27035,"(+/-2,917)",25216,"(+/-2,429)",36997,"(+/-3,092)",25492,"(+/-2,793)",38321,"(+/-2,637)",33249,"(+/-2,485)",32070,"(+/-2,137)",32589,"(+/-2,831)",34283,"(+/-3,149)",37627,"(+/-3,513)",28493,"(+/-2,636)"
Education,"Educational Attainment","High school graduate (includes equivalency)",142263,"(+/-5,995)",152753,"(+/-6,405)",105613,"(+/-5,368)",125075,"(+/-6,364)",152520,"(+/-6,146)",142633,"(+/-7,683)",120395,"(+/-6,127)",148160,"(+/-6,238)",136836,"(+/-7,156)",73931,"(+/-5,316)",146974,"(+/-5,701)",56659,"(+/-5,421)",115408,"(+/-6,213)",150034,"(+/-7,018)",125395,"(+/-5,939)",119906,"(+/-5,660)",103752,"(+/-5,536)",133077,"(+/-5,399)",162278,"(+/-5,606)",130750,"(+/-4,974)",175449,"(+/-5,083)",166223,"(+/-5,970)",165919,"(+/-4,486)",139470,"(+/-5,326)",122268,"(+/-5,155)",141934,"(+/-5,923)",159348,"(+/-5,195)"
Education,"Educational Attainment","Some college, no degree",96641,"(+/-4,756)",91953,"(+/-5,046)",70647,"(+/-4,143)",77499,"(+/-4,187)",98914,"(+/-5,726)",73966,"(+/-4,743)",54188,"(+/-3,717)",86581,"(+/-5,060)",77817,"(+/-5,047)",47316,"(+/-3,748)",81017,"(+/-3,939)",50731,"(+/-4,649)",83786,"(+/-6,011)",67956,"(+/-4,690)",77630,"(+/-4,622)",80101,"(+/-5,646)",71572,"(+/-4,795)",91045,"(+/-4,540)",86622,"(+/-4,963)",81408,"(+/-4,489)",93185,"(+/-3,864)",92199,"(+/-4,210)",79016,"(+/-3,606)",91590,"(+/-4,317)",83456,"(+/-4,185)",92085,"(+/-4,751)",98132,"(+/-4,523)"
Education,"Educational Attainment","Associate's degree",50680,"(+/-3,391)",43130,"(+/-3,467)",35417,"(+/-3,335)",36981,"(+/-2,981)",43025,"(+/-2,975)",43146,"(+/-4,021)",20536,"(+/-2,368)",38077,"(+/-3,830)",34934,"(+/-3,245)",19798,"(+/-2,883)",38304,"(+/-2,803)",20280,"(+/-3,236)",29035,"(+/-3,821)",34413,"(+/-3,291)",26094,"(+/-2,447)",34605,"(+/-3,401)",35603,"(+/-2,705)",44653,"(+/-3,452)",56862,"(+/-3,079)",62378,"(+/-3,779)",56251,"(+/-3,043)",61093,"(+/-3,416)",57783,"(+/-3,013)",56444,"(+/-3,482)",57133,"(+/-3,577)",52226,"(+/-3,928)",66186,"(+/-3,444)"
Education,"Educational Attainment","Bachelor's degree",92838,"(+/-5,406)",86794,"(+/-4,124)",142698,"(+/-5,584)",111974,"(+/-4,901)",86268,"(+/-5,045)",121955,"(+/-6,513)",100650,"(+/-5,508)",102017,"(+/-4,910)",113735,"(+/-6,104)",165693,"(+/-9,515)",103379,"(+/-4,910)",233457,"(+/-10,265)",100240,"(+/-7,091)",86227,"(+/-5,108)",47867,"(+/-3,988)",104156,"(+/-4,750)",112540,"(+/-5,053)",94699,"(+/-6,084)",75105,"(+/-4,065)",98245,"(+/-4,489)",61649,"(+/-3,613)",65017,"(+/-3,345)",65949,"(+/-3,262)",85995,"(+/-4,090)",100459,"(+/-4,349)",81262,"(+/-3,702)",86210,"(+/-4,272)"
Education,"Educational Attainment","Graduate or professional degree",79493,"(+/-4,577)",61866,"(+/-3,441)",122237,"(+/-4,504)",89418,"(+/-4,172)",41754,"(+/-3,283)",75385,"(+/-3,789)",63899,"(+/-4,310)",60308,"(+/-3,854)",81181,"(+/-3,948)",151038,"(+/-8,295)",70968,"(+/-4,126)",183289,"(+/-8,865)",72037,"(+/-4,985)",42954,"(+/-3,066)",15617,"(+/-1,997)",92135,"(+/-4,396)",106948,"(+/-4,698)",69699,"(+/-3,945)",65837,"(+/-3,378)",82226,"(+/-4,640)",48553,"(+/-3,248)",48224,"(+/-3,255)",58795,"(+/-3,780)",61162,"(+/-3,230)",78464,"(+/-3,832)",63536,"(+/-3,848)",64362,"(+/-3,531)"
Education,"Educational Attainment","Percent high school graduate or higher",91.9,(+/-0.7),88,(+/-0.9),93.2,(+/-0.7),89.1,(+/-0.9),80.3,(+/-1.0),83.8,(+/-0.8),72.1,(+/-1.2),83,(+/-0.9),85.2,(+/-1.0),87.1,(+/-0.9),86.9,(+/-0.8),93.4,(+/-0.6),73.3,(+/-1.6),75.5,(+/-1.2),63.9,(+/-1.2),84.9,(+/-0.8),87,(+/-0.9),91.1,(+/-0.6),89.6,(+/-0.7),91.8,(+/-0.7),89.1,(+/-0.6),89.5,(+/-0.7),90.1,(+/-0.6),90.1,(+/-0.7),89.5,(+/-0.7),88.6,(+/-0.8),92.2,(+/-0.6)
Education,"Educational Attainment","Percent bachelor's degree or higher",34.3,(+/-1.3),30,(+/-1.1),51.8,(+/-1.2),40.7,(+/-1.2),24.3,(+/-1.1),36.2,(+/-1.2),33,(+/-1.2),30.9,(+/-1.0),37.3,(+/-1.2),60.3,(+/-1.4),34.4,(+/-1.2),71.5,(+/-1.2),31.5,(+/-1.4),25.6,(+/-1.1),13.9,(+/-0.9),38.7,(+/-1.1),44.4,(+/-1.2),34.6,(+/-1.4),28.3,(+/-1.0),36.4,(+/-1.3),22.6,(+/-1.0),23.4,(+/-0.9),26.3,(+/-1.0),30.5,(+/-1.1),36.3,(+/-1.1),29.8,(+/-1.0),29.3,(+/-0.9)
Topic,Subject,Title,"District 01 Value","District 01 Flag","District 02 Value","District 02 Flag","District 03 Value","District 03 Flag","District 04 Value","District 04 Flag","District 05 Value","District 05 Flag","District 06 Value","District 06 Flag","District 07 Value","District 07 Flag","District 08 Value","District 08 Flag","District 09 Value","District 09 Flag","District 10 Value","District 10 Flag","District 11 Value","District 11 Flag","District 12 Value","District 12 Flag","District 13 Value","District 13 Flag","District 14 Value","District 14 Flag","District 15 Value","District 15 Flag","District 16 Value","District 16 Flag","District 17 Value","District 17 Flag","District 18 Value","District 18 Flag","District 19 Value","District 19 Flag","District 20 Value","District 20 Flag","District 21 Value","District 21 Flag","District 22 Value","District 22 Flag","District 23 Value","District 23 Flag","District 24 Value","District 24 Flag","District 25 Value","District 25 Flag","District 26 Value","District 26 Flag","District 27 Value","District 27 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",234234,G,245350,G,380744,G,265713,G,152690,G,171117,G,210008,G,133517,G,118291,G,783690,G,152306,G,1506062,G,142612,G,146140,G,123074,G,174457,G,335386,G,224294,G,163003,G,329158,G,179106,G,223525,G,224368,G,275488,G,345751,G,351068,G,206842,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",140,G,10,G,149,H,10,J,a,D,a,D,a,D,a,D,a,D,0,N,a,D,83,J,a,D,0,N,0,N,1,G,59,G,258,G,506,G,c,D,553,G,190,G,373,H,89,H,c,D,a,D,179,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",87,H,25,H,29,J,a,D,a,D,0,N,a,D,0,N,0,N,c,D,0,N,56,G,0,N,b,D,0,N,11,G,b,D,113,J,302,G,469,G,456,G,232,H,820,G,162,J,b,D,134,H,658,H
Business,"Paid employees for pay period including March 12",Utilities,705,J,444,J,3177,J,823,J,338,H,f,D,g,D,h,D,37,G,916,H,824,H,7737,J,a,D,2525,J,e,D,f,D,3284,J,1382,H,611,G,1395,H,981,H,1254,J,922,H,4335,H,g,D,1601,G,675,G
Business,"Paid employees for pay period including March 12",Construction,18113,G,22562,G,15993,G,14532,G,8102,G,11336,G,14003,G,3988,G,3117,G,15143,G,10216,G,38877,G,1928,G,14027,G,5790,G,14277,G,17295,G,10163,G,8694,G,14245,G,8238,G,6673,G,7452,G,11465,G,11343,G,10700,G,11538,G
Business,"Paid employees for pay period including March 12",Manufacturing,19328,G,28034,G,12178,G,9402,G,2845,H,4462,G,11164,G,4245,G,1235,G,11789,G,1605,G,20187,G,456,H,5142,G,4847,G,6648,G,13403,G,14197,G,13416,G,23017,G,20559,G,29440,G,34692,G,29977,G,34435,G,29934,G,36296,G
Business,"Paid employees for pay period including March 12","Wholesale trade",14033,G,21664,G,25808,G,9761,G,3632,G,5664,G,13859,G,5498,G,2095,G,25544,G,3131,G,79394,G,703,G,7394,G,10295,G,4657,G,18919,G,11422,G,5726,G,13682,G,5314,G,8715,G,6154,G,15417,G,15277,G,17649,G,10381,G
Business,"Paid employees for pay period including March 12","Retail trade",40491,G,35162,G,41227,G,41157,G,18760,G,24304,G,23788,G,21132,G,16212,G,56372,G,25066,G,99659,G,14894,G,17153,G,17058,G,29499,G,39626,G,39380,G,28684,G,43722,G,36390,G,33382,G,33558,G,39176,G,41091,G,42450,G,37783,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",5790,G,10382,G,8577,G,9857,G,39562,H,1957,H,7433,H,7603,G,1186,H,10830,G,5441,G,18684,G,1000,G,12123,H,6190,G,6053,G,8414,G,9001,G,5800,G,9400,H,6889,G,6462,G,4897,G,9721,G,7593,G,11774,G,5818,G
Business,"Paid employees for pay period including March 12",Information,3681,G,5513,H,12797,H,4467,H,1171,G,2357,G,5251,G,2531,H,2529,J,53708,G,2389,G,114715,G,1984,G,2958,G,1658,H,3620,H,8373,H,5070,G,2595,G,9142,G,3627,G,4640,G,3345,G,5305,G,10306,G,6477,G,2484,G
Business,"Paid employees for pay period including March 12","Finance and insurance",6691,G,5901,G,27155,G,15210,G,1616,H,5948,G,7773,H,3445,H,1703,G,109148,G,3615,G,196024,G,1650,G,3151,H,1329,G,3987,G,18810,G,6136,G,5754,G,19130,G,4480,H,10972,G,5605,G,12557,G,12741,G,27083,G,5709,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",2629,G,3396,G,7709,G,4363,G,3055,G,4547,G,6066,G,3405,G,3801,H,22053,G,2527,G,50436,G,5201,H,3761,G,4681,G,6459,G,6845,G,3197,G,2088,G,4732,G,1978,G,2017,G,2647,G,4511,G,5997,G,5488,G,2302,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",16374,G,14023,G,34216,G,23771,G,3365,G,6567,G,10807,G,3482,G,3750,G,96054,G,5563,G,220379,G,2785,G,2814,G,2381,G,5757,G,25345,G,17388,G,5288,G,28005,G,5218,G,9890,G,6676,G,15687,G,22943,G,26974,G,6756,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",1309,H,4907,H,17597,G,2250,H,617,H,323,J,1022,H,960,G,183,J,20463,G,467,G,71993,G,1364,G,1473,H,409,G,869,H,15109,G,5106,G,1733,H,4840,H,2544,G,2633,G,3175,G,2872,H,12297,H,8753,G,2439,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",12885,G,16662,G,26250,G,13753,G,8644,G,6564,G,9312,G,6210,H,2138,G,47566,G,5377,G,104186,G,3149,H,5464,G,5235,H,7425,G,20944,G,11039,G,4479,G,16981,G,6098,G,10083,G,7297,G,15240,G,26763,G,26791,G,8367,G
Business,"Paid employees for pay period including March 12","Educational services",4674,G,3918,G,12546,G,13710,G,7117,H,4885,G,11064,G,10902,G,6785,G,64752,G,8140,G,71475,H,16408,G,8215,G,8360,H,12398,G,15394,G,9964,G,8469,G,20737,H,5063,G,9648,G,29477,J,15179,H,31500,J,11503,G,4468,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",48145,G,38745,G,83297,G,52073,G,28463,G,64629,G,47702,G,37608,G,52182,G,102966,G,54330,G,136728,G,71275,H,35654,G,39149,G,40877,G,71553,G,44129,G,37387,G,65037,G,37425,G,45665,G,40257,G,50892,G,65362,H,66433,G,31867,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",4921,G,3154,G,7508,G,6301,H,3933,H,1485,G,3899,G,2749,G,3872,J,24273,G,2410,H,44653,G,2118,G,2871,G,2392,H,4820,G,7247,G,4800,G,4131,G,7187,G,3265,G,3149,G,3056,G,4556,G,7625,G,4755,G,4992,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",23841,G,19167,G,26423,G,28256,G,14889,G,14856,G,23276,G,11480,G,9755,G,81321,G,12509,G,152731,G,10860,G,14195,G,8366,G,15348,G,25514,G,20781,G,20164,G,32703,G,22670,G,28344,G,25100,G,27043,G,28322,G,38630,G,24051,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",10372,G,11663,G,18035,G,15968,G,6558,G,10297,G,12309,G,5408,G,7655,G,40511,G,8680,G,77789,G,6769,H,7172,G,4521,G,10827,G,19137,G,10713,G,7133,G,14575,G,7316,G,10103,H,8787,G,11275,G,10886,G,13893,G,10051,G
Business,"Paid employees for pay period including March 12","Industries not classified",25,J,18,J,73,J,32,H,16,J,71,H,108,H,34,H,53,J,179,J,15,G,276,H,48,H,26,J,12,J,73,J,55,J,55,J,43,H,36,H,42,J,33,G,78,G,29,J,44,J,27,J,28,H
Business,"Annual payroll ($1,000)","Total for all sectors",12419946,G,11330591,G,23994479,G,12811155,G,6683145,G,6774639,G,8942565,G,5209765,G,4591698,G,73088238,G,5995693,G,170281639,G,7803087,H,6824393,G,5270249,G,8064787,G,22506595,G,10124128,G,6004517,G,15346615,G,6585851,G,8392871,G,8299073,G,11862821,G,15541928,G,15333417,G,8651881,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",5742,G,260,H,5373,H,1061,J,D,D,D,D,D,D,D,D,D,D,0,N,D,D,4529,H,D,D,0,N,0,N,231,H,1985,G,10848,G,18229,G,D,D,22495,G,4843,G,13878,H,1839,H,D,D,D,D,5686,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",8092,H,979,H,6522,J,D,D,D,D,0,N,D,D,0,N,0,N,D,D,0,N,4115,G,0,N,D,D,0,N,1095,H,D,D,10675,H,19224,G,35203,G,24167,G,12811,H,58600,G,8225,H,D,D,7925,H,37309,H
Business,"Annual payroll ($1,000)",Utilities,64886,J,46593,J,310047,J,85519,J,24942,H,D,D,D,D,D,D,2550,H,108457,J,78821,H,799849,J,D,D,265090,J,D,D,D,D,431454,J,152335,H,58336,G,155819,G,80410,H,108834,J,85590,H,511971,H,D,D,145683,G,61510,G
Business,"Annual payroll ($1,000)",Construction,1099233,G,1523447,G,1139903,G,1078185,G,634069,H,740283,G,877443,G,182718,G,147977,G,1250149,G,608492,G,3407752,G,111448,G,1109554,G,382930,G,1149071,G,1276127,G,579347,G,501774,G,935195,G,473724,G,408778,G,421597,G,675149,G,736962,G,664586,G,708558,G
Business,"Annual payroll ($1,000)",Manufacturing,1171894,G,1523174,G,834483,G,459787,G,134238,G,198856,G,399000,G,198596,G,43008,G,451320,G,75561,G,1070107,G,16939,G,270512,G,216261,G,349952,G,1105738,G,795879,G,691579,G,1590342,G,1072786,G,1514831,G,1739517,G,1782044,G,2093996,G,1810993,G,2081505,G
Business,"Annual payroll ($1,000)","Wholesale trade",919127,G,1342538,G,1918445,G,625956,G,202003,G,228878,G,590825,G,216609,G,87328,G,1988640,G,172239,G,6853894,G,40398,H,506333,G,649911,G,319905,G,2453730,H,682880,G,279137,G,838565,G,264636,G,389171,G,281860,G,868543,G,1023642,G,1132768,G,559897,G
Business,"Annual payroll ($1,000)","Retail trade",1238909,G,974153,G,1392419,G,1217871,G,481949,G,652272,G,653451,G,525153,G,419347,G,2280904,G,638981,G,3992665,G,353989,G,493447,G,382754,G,836062,G,1198024,G,1052045,G,779848,G,1192695,G,921536,G,827174,G,812443,G,976665,G,1005860,G,998496,G,927336,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",232500,G,435612,G,398351,G,498383,G,2293888,G,58436,G,281485,G,302738,G,33389,G,557367,G,316445,G,1084270,H,31499,G,619400,H,229808,G,257579,H,415613,H,369329,G,210623,G,366886,H,254772,G,248154,G,217594,G,404719,G,287766,G,523001,G,224246,G
Business,"Annual payroll ($1,000)",Information,231110,G,485638,H,1371768,J,355640,H,98709,G,127678,G,386393,G,205287,J,142639,H,7942765,G,142631,G,14467202,G,117388,G,206109,G,109914,J,272324,H,695102,H,288916,G,116149,G,697573,G,146483,G,185143,G,160466,G,331243,G,678858,G,368517,G,115344,G
Business,"Annual payroll ($1,000)","Finance and insurance",1875882,J,436101,G,2537040,G,1432940,G,89956,H,438521,G,909459,J,278545,H,111757,H,28145385,G,241068,G,61289349,G,78181,G,197586,H,52032,G,484154,H,3061685,H,394504,G,321568,G,1462965,G,226958,H,751070,G,299977,G,862785,G,1038210,G,1751311,H,287357,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",137707,G,167468,G,480362,G,271176,G,134147,G,206156,G,247381,G,166889,G,129945,G,1527228,G,102803,G,4529191,G,190600,G,175635,G,156684,G,304213,G,393629,G,155177,G,67275,G,190533,G,64355,G,67063,G,90295,G,193716,G,251533,G,211432,G,81318,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1085063,G,773457,G,2870234,G,1449662,G,131941,G,302321,G,816025,G,171087,G,195189,G,9546507,G,267024,G,27790180,G,147625,G,127627,G,101376,G,397828,G,2170816,G,1401063,H,250513,G,2010141,G,231199,G,504331,G,333679,G,958716,G,1433680,G,1690944,G,343104,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",94994,G,342107,H,2183681,G,215181,H,41082,G,32508,H,63497,H,123931,H,3948,J,2676005,G,27008,G,12386027,G,85014,G,143419,G,25536,H,162920,H,2198117,G,624665,G,107771,H,347478,H,137855,G,241068,G,480050,H,216422,H,1053776,H,609852,G,697976,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",542891,G,633122,G,1282901,G,575919,G,255121,G,342134,H,276320,G,209767,H,69411,G,3221846,G,196326,G,5748796,G,108530,H,174972,G,166425,G,321034,G,860647,G,387448,G,148591,G,566778,G,187416,G,329600,G,240384,G,478409,G,955317,G,843107,G,299998,G
Business,"Annual payroll ($1,000)","Educational services",126850,G,121564,H,453140,G,510024,G,256830,H,157580,G,354835,G,393114,G,246710,G,3270642,H,251018,G,3821011,H,1279557,H,367615,H,326758,H,497190,G,539900,G,275547,G,268538,H,799647,G,147188,G,215114,H,878506,J,474135,H,1335041,J,310468,G,101071,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2534684,G,1759688,G,5401616,H,2790927,G,1190577,G,2614886,G,1920162,H,1435548,G,2493720,G,4082423,G,2405251,G,10155081,G,4758662,J,1468909,G,1763813,G,1766107,G,4093543,G,2135008,G,1498634,G,2882237,G,1633063,G,1831297,G,1522063,G,2302734,G,2645576,H,3075557,G,1191661,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",188497,G,63205,G,279738,G,218097,H,179926,H,29280,G,160800,G,192563,H,108209,H,1416736,G,50088,G,3014975,G,56457,G,167814,H,385464,J,185921,G,354301,H,115742,G,125440,G,145404,G,74797,G,68623,G,70023,G,72674,G,119932,G,174140,H,338183,J
Business,"Annual payroll ($1,000)","Accommodation and food services",558523,G,355014,G,562875,G,561273,G,344159,G,269675,G,532568,G,225268,G,179533,G,2600758,G,217006,G,5464060,G,214137,G,307014,G,147710,G,317679,G,580636,G,373538,G,374810,G,590158,G,436832,G,467072,H,402924,G,430477,G,447892,G,644282,G,359231,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",302435,G,346025,G,563650,G,460939,G,188766,G,285095,G,346170,G,157811,G,175863,G,2002093,G,204485,G,4385857,G,210162,G,221657,G,127417,G,347208,G,667858,G,318355,G,165497,G,534184,G,184052,G,217511,G,187610,G,311646,G,322072,G,368390,G,230159,G
Business,"Annual payroll ($1,000)","Industries not classified",927,G,446,H,1931,G,1233,G,442,G,1116,G,3027,G,658,G,1159,G,6084,G,441,G,12729,G,914,H,725,H,252,G,2514,G,1962,G,827,G,981,G,1155,G,1127,G,383,G,2017,G,709,G,1337,G,1429,G,432,H
